Num of Anchor; Time [ms]; Data Anchor; RX
1781 ; 798209.0;5.44;-60.14;-94.611;74.38
1780 ; 798209.0;4.05;-54.83;-88.92;101.231
1783 ; 798209.0;0.53;-51.5;-74.159;98.872
1782 ; 798209.0;0.52;-54.49;-77.317;94.946
1781 ; 799337.0;5.44;-60.14;-94.611;74.38
1780 ; 799337.0;4.05;-54.83;-88.92;101.231
1783 ; 799337.0;0.53;-51.5;-74.159;98.872
1782 ; 799337.0;0.52;-54.49;-77.317;94.946
1780 ; 800465.0;4.32;-55.59;-90.558;82.417
1782 ; 800465.0;0.61;-54.74;-74.813;97.017
1783 ; 800465.0;0.53;-51.35;-73.206;91.522
1780 ; 801593.0;4.34;-55.57;-82.777;101.125
1782 ; 801593.0;0.55;-55.04;-74.035;97.936
1783 ; 801593.0;0.45;-52.22;-78.514;95.263
1780 ; 802721.0;4.36;-55.76;-88.444;125.08
1782 ; 802721.0;0.6;-55.22;-73.841;98.378
1783 ; 802721.0;0.49;-52.43;-74.379;88.138
1780 ; 803849.0;4.45;-55.82;-84.562;87.034
1782 ; 803849.0;0.61;-54.79;-74.029;90.707
1783 ; 803849.0;0.57;-52.17;-71.913;136.25
1781 ; 803849.0;5.35;-60.28;-94.649;46.869
1780 ; 804977.0;4.33;-55.74;-88.286;129.177
1782 ; 804977.0;0.63;-55.28;-74.851;95.478
1783 ; 804977.0;0.56;-52.02;-72.524;113.432
1781 ; 804977.0;5.37;-60.0;-93.96;63.318
1780 ; 806105.0;4.26;-58.12;-91.057;96.477
1782 ; 806105.0;0.61;-54.81;-72.876;101.202
1783 ; 806105.0;0.59;-51.6;-76.649;165.99
1781 ; 806105.0;5.33;-60.42;-95.016;51.726
1780 ; 807233.0;4.31;-57.64;-90.441;117.5
1782 ; 807233.0;0.6;-55.06;-74.323;102.562
1783 ; 807233.0;0.59;-52.15;-75.797;157.913
1781 ; 807233.0;5.34;-60.82;-95.953;57.695
1780 ; 808361.0;4.25;-58.61;-90.938;62.366
1782 ; 808361.0;0.63;-55.2;-72.508;88.878
1783 ; 808361.0;0.56;-52.97;-72.521;99.315
1781 ; 808361.0;5.32;-60.07;-94.559;62.448
